name,timestamp,value,labels
request_duration_seconds_bucket,1600250196.609,372,"['carts:80', '', 'cart', '10.0', 'DELETE', '/{repository}/{id}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,361,"['carts:80', '', 'cart', '10.0', 'GET', '/{repository}/{id}/{property}', 'carts', '200']"
request_duration_seconds_bucket,1600250196.609,475,"['carts:80', '', 'cart', '10.0', 'GET', '/{repository}/{id}/{property}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,370,"['carts:80', '', 'cart', '10.0', 'POST', '/{repository}/{id}/{property}', 'carts', '201']"
request_duration_seconds_bucket,1600250196.609,372,"['carts:80', '', 'cart', '2.5', 'DELETE', '/{repository}/{id}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,361,"['carts:80', '', 'cart', '2.5', 'GET', '/{repository}/{id}/{property}', 'carts', '200']"
request_duration_seconds_bucket,1600250196.609,475,"['carts:80', '', 'cart', '2.5', 'GET', '/{repository}/{id}/{property}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,370,"['carts:80', '', 'cart', '2.5', 'POST', '/{repository}/{id}/{property}', 'carts', '201']"
request_duration_seconds_bucket,1600250196.609,372,"['carts:80', '', 'cart', '5.0', 'DELETE', '/{repository}/{id}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,361,"['carts:80', '', 'cart', '5.0', 'GET', '/{repository}/{id}/{property}', 'carts', '200']"
request_duration_seconds_bucket,1600250196.609,475,"['carts:80', '', 'cart', '5.0', 'GET', '/{repository}/{id}/{property}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,370,"['carts:80', '', 'cart', '5.0', 'POST', '/{repository}/{id}/{property}', 'carts', '201']"
request_duration_seconds_bucket,1600250196.609,372,"['carts:80', '', 'cart', '7.5', 'DELETE', '/{repository}/{id}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,361,"['carts:80', '', 'cart', '7.5', 'GET', '/{repository}/{id}/{property}', 'carts', '200']"
request_duration_seconds_bucket,1600250196.609,475,"['carts:80', '', 'cart', '7.5', 'GET', '/{repository}/{id}/{property}', 'carts', '202']"
request_duration_seconds_bucket,1600250196.609,370,"['carts:80', '', 'cart', '7.5', 'POST', '/{repository}/{id}/{property}', 'carts', '201']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '+Inf', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '+Inf', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '+Inf', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3933,"['catalogue:80', 'false', 'catalogue', '0.005', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.005', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,417478,"['catalogue:80', 'false', 'catalogue', '0.005', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3933,"['catalogue:80', 'false', 'catalogue', '0.01', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.01', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418229,"['catalogue:80', 'false', 'catalogue', '0.01', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '0.025', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.025', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '0.025', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '0.05', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.05', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '0.05', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '0.1', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.1', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '0.1', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '0.25', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.25', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '0.25', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '0.5', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '0.5', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '0.5', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '1', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '1', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '1', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '10', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '10', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '10', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '2.5', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '2.5', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '2.5', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250195.985,3934,"['catalogue:80', 'false', 'catalogue', '5', 'GET', 'catalogue', '', '200']"
request_duration_seconds_bucket,1600250195.985,370,"['catalogue:80', 'false', 'catalogue', '5', 'GET', 'catalogue_id', '', '200']"
request_duration_seconds_bucket,1600250195.985,418235,"['catalogue:80', 'false', 'catalogue', '5', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.727,372,"['edge-router:80', '', 'frontend', '+Inf', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '+Inf', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '+Inf', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3934,"['edge-router:80', '', 'frontend', '+Inf', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '+Inf', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '+Inf', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,475,"['edge-router:80', '', 'frontend', '+Inf', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,370,"['edge-router:80', '', 'frontend', '+Inf', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,318,"['edge-router:80', '', 'frontend', '+Inf', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '+Inf', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,44,"['edge-router:80', '', 'frontend', '0.005', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1123,"['edge-router:80', '', 'frontend', '0.005', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,360,"['edge-router:80', '', 'frontend', '0.005', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,1927,"['edge-router:80', '', 'frontend', '0.005', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,385,"['edge-router:80', '', 'frontend', '0.005', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.005', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,0,"['edge-router:80', '', 'frontend', '0.005', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,0,"['edge-router:80', '', 'frontend', '0.005', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,0,"['edge-router:80', '', 'frontend', '0.005', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,0,"['edge-router:80', '', 'frontend', '0.005', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,345,"['edge-router:80', '', 'frontend', '0.01', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1125,"['edge-router:80', '', 'frontend', '0.01', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '0.01', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3864,"['edge-router:80', '', 'frontend', '0.01', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,386,"['edge-router:80', '', 'frontend', '0.01', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.01', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,69,"['edge-router:80', '', 'frontend', '0.01', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,13,"['edge-router:80', '', 'frontend', '0.01', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,0,"['edge-router:80', '', 'frontend', '0.01', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,0,"['edge-router:80', '', 'frontend', '0.01', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,366,"['edge-router:80', '', 'frontend', '0.025', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '0.025', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '0.025', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3899,"['edge-router:80', '', 'frontend', '0.025', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '0.025', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.025', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,442,"['edge-router:80', '', 'frontend', '0.025', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,354,"['edge-router:80', '', 'frontend', '0.025', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,67,"['edge-router:80', '', 'frontend', '0.025', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,23,"['edge-router:80', '', 'frontend', '0.025', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,366,"['edge-router:80', '', 'frontend', '0.05', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '0.05', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '0.05', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3899,"['edge-router:80', '', 'frontend', '0.05', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '0.05', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.05', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,448,"['edge-router:80', '', 'frontend', '0.05', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,358,"['edge-router:80', '', 'frontend', '0.05', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,310,"['edge-router:80', '', 'frontend', '0.05', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '0.05', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,366,"['edge-router:80', '', 'frontend', '0.1', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '0.1', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '0.1', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3900,"['edge-router:80', '', 'frontend', '0.1', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '0.1', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.1', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,449,"['edge-router:80', '', 'frontend', '0.1', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,358,"['edge-router:80', '', 'frontend', '0.1', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,310,"['edge-router:80', '', 'frontend', '0.1', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '0.1', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,370,"['edge-router:80', '', 'frontend', '0.25', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '0.25', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '0.25', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3914,"['edge-router:80', '', 'frontend', '0.25', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '0.25', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.25', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,453,"['edge-router:80', '', 'frontend', '0.25', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,360,"['edge-router:80', '', 'frontend', '0.25', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,312,"['edge-router:80', '', 'frontend', '0.25', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '0.25', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,370,"['edge-router:80', '', 'frontend', '0.5', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '0.5', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '0.5', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3919,"['edge-router:80', '', 'frontend', '0.5', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '0.5', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '0.5', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,457,"['edge-router:80', '', 'frontend', '0.5', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,362,"['edge-router:80', '', 'frontend', '0.5', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,313,"['edge-router:80', '', 'frontend', '0.5', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '0.5', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,370,"['edge-router:80', '', 'frontend', '1', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '1', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '1', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3919,"['edge-router:80', '', 'frontend', '1', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '1', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '1', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,459,"['edge-router:80', '', 'frontend', '1', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,364,"['edge-router:80', '', 'frontend', '1', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,313,"['edge-router:80', '', 'frontend', '1', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '1', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,372,"['edge-router:80', '', 'frontend', '10', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '10', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '10', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3934,"['edge-router:80', '', 'frontend', '10', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '10', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '10', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,474,"['edge-router:80', '', 'frontend', '10', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,370,"['edge-router:80', '', 'frontend', '10', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,318,"['edge-router:80', '', 'frontend', '10', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '10', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,372,"['edge-router:80', '', 'frontend', '2.5', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '2.5', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '2.5', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3930,"['edge-router:80', '', 'frontend', '2.5', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '2.5', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '2.5', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,471,"['edge-router:80', '', 'frontend', '2.5', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,368,"['edge-router:80', '', 'frontend', '2.5', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,316,"['edge-router:80', '', 'frontend', '2.5', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '2.5', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.727,372,"['edge-router:80', '', 'frontend', '5', 'delete', '/cart', 'front-end', '202']"
request_duration_seconds_bucket,1600250196.727,1127,"['edge-router:80', '', 'frontend', '5', 'get', '/', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,361,"['edge-router:80', '', 'frontend', '5', 'get', '/basket.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,3934,"['edge-router:80', '', 'frontend', '5', 'get', '/catalogue', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,387,"['edge-router:80', '', 'frontend', '5', 'get', '/category.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,378,"['edge-router:80', '', 'frontend', '5', 'get', '/detail.html', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,474,"['edge-router:80', '', 'frontend', '5', 'get', '/login', 'front-end', '200']"
request_duration_seconds_bucket,1600250196.727,369,"['edge-router:80', '', 'frontend', '5', 'post', '/cart', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,318,"['edge-router:80', '', 'frontend', '5', 'post', '/orders', 'front-end', '201']"
request_duration_seconds_bucket,1600250196.727,43,"['edge-router:80', '', 'frontend', '5', 'post', '/orders', 'front-end', '406']"
request_duration_seconds_bucket,1600250196.564,318,"['orders:80', '', 'orders', '+Inf', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,0,"['orders:80', '', 'orders', '0.005', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,17,"['orders:80', '', 'orders', '0.01', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,311,"['orders:80', '', 'orders', '0.025', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,317,"['orders:80', '', 'orders', '0.05', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,317,"['orders:80', '', 'orders', '0.075', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,317,"['orders:80', '', 'orders', '0.1', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,317,"['orders:80', '', 'orders', '0.25', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,317,"['orders:80', '', 'orders', '0.5', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,317,"['orders:80', '', 'orders', '0.75', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,318,"['orders:80', '', 'orders', '1.0', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,318,"['orders:80', '', 'orders', '10.0', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,318,"['orders:80', '', 'orders', '2.5', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,318,"['orders:80', '', 'orders', '5.0', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.564,318,"['orders:80', '', 'orders', '7.5', 'POST', '/orders', 'orders', '201']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '+Inf', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '+Inf', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418088,"['payment:80', 'false', 'payment', '0.005', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.005', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418219,"['payment:80', 'false', 'payment', '0.01', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.01', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '0.025', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.025', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '0.05', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.05', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '0.1', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.1', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '0.25', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.25', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '0.5', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '0.5', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '1', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '1', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '10', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '10', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '2.5', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '2.5', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.454,418236,"['payment:80', 'false', 'payment', '5', 'GET', 'metrics', '', '200']"
request_duration_seconds_bucket,1600250196.454,361,"['payment:80', 'false', 'payment', '5', 'POST', 'paymentauth', '', '200']"
request_duration_seconds_bucket,1600250196.756,318,"['shipping:80', '', 'shipping', '+Inf', 'POST', '/shipping', 'shipping', '201']"
request_duration_seconds_bucket,1600250196.756,316,"['shipping:80', '', 'shipping', '0.005', 'POST', '/shipping', 'shipping', '201']"
request_duration_seconds_bucket,1600250196.756,317,"['shipping:80', '', 'shipping', '0.01', 'POST', '/shipping', 'shipping', '201']"
request_duration_seconds_bucket,1600250196.756,317,"['shipping:80', '', 'shipping', '0.025', 'POST', '/shipping', 'shipping', '201']"
request_duration_seconds_bucket,1600250196.756,317,"['shipping:80', '', 'shipping', '0.05', 'POST', '/shipping', 'shipping', '201']"
